timestamps,TP9,AF7,AF8,TP10,Right AUX
1741705002.626,-338.379,-28.320,-61.035,-258.301,0.000
1741705002.630,999.512,7.324,-55.176,999.512,0.000
1741705002.634,323.730,-20.020,-63.477,238.281,0.000
1741705002.638,-1000.000,-65.430,-69.824,-1000.000,0.000
1741705002.641,-818.848,-50.781,-58.594,-525.391,0.000
1741705002.645,685.059,-5.859,-52.246,999.512,0.000
1741705002.649,999.512,-5.371,-56.641,739.746,0.000
1741705002.653,-436.523,-47.363,-60.059,-794.434,0.000
1741705002.657,-1000.000,-69.824,-55.176,-1000.000,0.000
1741705002.661,-4.395,-20.996,-44.922,369.141,0.000
1741705002.665,999.512,11.719,-47.852,999.512,0.000
1741705002.669,87.891,-36.621,-56.641,-185.059,0.000
1741705002.673,-1000.000,-64.941,-51.758,-1000.000,0.000
1741705002.677,-237.305,-26.855,-39.551,-6.348,0.000
1741705002.681,999.512,-6.348,-35.645,999.512,0.000
1741705002.684,265.625,-37.109,-42.969,179.688,0.000
1741705002.688,-1000.000,-70.312,-46.875,-1000.000,0.000
1741705002.692,-498.535,-59.570,-40.527,-297.852,0.000
1741705002.696,999.512,-17.090,-38.086,999.512,0.000
1741705002.700,849.609,-14.160,-48.340,541.504,0.000
1741705002.704,-798.340,-55.664,-54.199,-1000.000,0.000
1741705002.708,-761.230,-48.828,-42.969,-490.234,0.000
1741705002.712,887.695,3.906,-36.133,999.512,0.000
1741705002.716,976.562,-10.254,-41.992,734.375,0.000
1741705002.720,-402.832,-64.453,-41.504,-682.129,0.000
1741705002.723,-1000.000,-84.473,-41.992,-1000.000,0.000
1741705002.727,-187.012,-52.734,-40.527,62.012,0.000
1741705002.731,999.512,-29.785,-41.992,999.512,0.000
1741705002.735,-56.152,-68.359,-52.246,-350.586,0.000
1741705002.739,-1000.000,-94.727,-54.199,-1000.000,0.000
1741705002.743,-444.824,-65.918,-44.922,-237.793,0.000
1741705002.747,999.512,-24.902,-41.016,999.512,0.000
1741705002.751,300.781,-43.457,-49.316,226.562,0.000
1741705002.755,-1000.000,-72.266,-42.480,-1000.000,0.000
1741705002.759,-564.453,-44.922,-29.785,-362.793,0.000
1741705002.763,999.512,-7.812,-28.320,999.512,0.000
1741705002.766,675.293,-24.414,-45.410,428.223,0.000
1741705002.770,-968.262,-74.219,-56.152,-1000.000,0.000
1741705002.774,-870.605,-58.594,-41.992,-582.520,0.000
1741705002.778,634.766,-4.395,-30.273,949.219,0.000
1741705002.782,999.512,-7.812,-33.203,918.945,0.000
1741705002.786,-132.324,-45.410,-38.574,-519.043,0.000
1741705002.790,-1000.000,-59.570,-38.086,-1000.000,0.000
1741705002.794,-171.875,-24.414,-27.832,164.062,0.000
1741705002.798,999.512,14.160,-21.973,999.512,0.000
1741705002.802,569.824,0.488,-22.949,296.387,0.000
1741705002.806,-1000.000,-48.828,-23.438,-1000.000,0.000
1741705002.809,-371.582,-54.199,-22.461,-251.953,0.000
1741705002.813,999.512,-19.531,-18.555,999.512,0.000
1741705002.817,355.957,-34.668,-26.367,240.723,0.000
1741705002.821,-1000.000,-68.359,-28.809,-1000.000,0.000
1741705002.825,-615.723,-50.781,-19.043,-383.789,0.000
1741705002.829,914.551,-21.484,-11.230,999.512,0.000
1741705002.833,972.656,-28.320,-10.742,674.316,0.000
1741705002.837,-476.074,-66.406,-15.137,-885.742,0.000
1741705002.841,-1000.000,-79.102,-11.230,-891.602,0.000
1741705002.845,160.645,-40.039,-5.859,584.473,0.000
1741705002.848,999.512,-13.184,-11.719,999.512,0.000
1741705002.852,176.270,-47.852,-24.414,-59.082,0.000
1741705002.856,-1000.000,-88.379,-21.973,-1000.000,0.000
1741705002.860,-265.137,-60.059,-12.207,-86.914,0.000
1741705002.864,999.512,-24.902,-14.160,999.512,0.000
1741705002.868,231.934,-58.105,-23.926,84.961,0.000
1741705002.872,-1000.000,-95.703,-21.973,-1000.000,0.000
1741705002.876,-380.371,-70.801,-4.395,-249.023,0.000
1741705002.880,999.512,-27.344,0.977,999.512,0.000
1741705002.884,551.758,-38.574,-10.742,336.426,0.000
1741705002.888,-1000.000,-83.984,-14.648,-1000.000,0.000
1741705002.891,-770.020,-78.125,-5.859,-518.555,0.000
1741705002.895,812.500,-25.391,-8.789,999.512,0.000
1741705002.899,992.676,-28.320,-17.090,694.336,0.000
1741705002.903,-477.539,-82.520,-28.320,-882.812,0.000
1741705002.907,-1000.000,-87.402,-29.785,-937.988,0.000
1741705002.911,175.293,-46.875,-14.160,600.586,0.000
1741705002.915,999.512,-31.738,-14.648,999.512,0.000
1741705002.919,-65.918,-68.359,-19.043,-395.996,0.000
1741705002.923,-1000.000,-89.844,-9.766,-1000.000,0.000
1741705002.927,-230.469,-55.176,-6.348,-32.227,0.000
1741705002.931,999.512,-33.203,-13.672,999.512,0.000
1741705002.934,391.602,-51.270,-16.602,208.984,0.000
1741705002.938,-1000.000,-82.520,-16.113,-1000.000,0.000
1741705002.942,-300.293,-55.176,-12.695,-242.188,0.000
1741705002.946,999.512,-11.230,-14.648,999.512,0.000
1741705002.950,565.918,-45.898,-30.273,370.605,0.000
1741705002.954,-1000.000,-88.867,-40.527,-1000.000,0.000
1741705002.958,-737.305,-75.684,-31.250,-477.539,0.000
1741705002.962,799.316,-35.645,-31.738,999.512,0.000
1741705002.966,999.512,-35.156,-42.480,845.215,0.000
1741705002.970,-187.500,-65.430,-43.457,-574.707,0.000
1741705002.973,-1000.000,-87.891,-41.504,-1000.000,0.000
1741705002.977,-175.781,-60.547,-33.203,134.277,0.000
1741705002.981,999.512,-18.066,-34.668,999.512,0.000
1741705002.985,204.102,-56.641,-45.898,-49.316,0.000
1741705002.989,-1000.000,-86.426,-41.504,-1000.000,0.000
1741705002.993,-251.953,-40.039,-33.691,-55.664,0.000
1741705002.997,999.512,-17.090,-39.551,999.512,0.000
1741705003.001,286.133,-50.293,-51.270,191.406,0.000
1741705003.005,-1000.000,-80.566,-52.246,-1000.000,0.000
1741705003.009,-264.648,-47.852,-41.992,-249.512,0.000
1741705003.013,999.512,-13.184,-41.992,999.512,0.000
1741705003.016,838.867,-33.691,-50.293,553.711,0.000
1741705003.020,-711.914,-76.660,-53.223,-1000.000,0.000
1741705003.024,-843.750,-77.637,-44.434,-527.832,0.000
1741705003.028,687.500,-34.180,-41.016,946.777,0.000
1741705003.032,999.512,-25.879,-52.734,999.512,0.000
1741705003.036,149.414,-45.410,-59.082,-142.090,0.000
1741705003.040,-1000.000,-69.336,-61.035,-1000.000,0.000
1741705003.044,-240.234,-61.523,-53.711,65.430,0.000
1741705003.048,999.512,-29.785,-49.316,999.512,0.000
1741705003.052,205.078,-60.059,-59.570,3.418,0.000
1741705003.055,-1000.000,-96.191,-59.570,-1000.000,0.000
1741705003.059,-266.113,-50.781,-44.434,-182.129,0.000
1741705003.063,999.512,-10.742,-42.480,999.512,0.000
1741705003.067,363.281,-36.133,-51.270,235.840,0.000
1741705003.071,-1000.000,-69.336,-52.734,-1000.000,0.000
1741705003.075,-496.094,-44.434,-43.945,-320.801,0.000
1741705003.079,916.016,-5.371,-39.551,999.512,0.000
1741705003.083,999.512,-5.371,-44.434,924.805,0.000
1741705003.087,-65.918,-46.875,-45.410,-509.766,0.000
1741705003.091,-1000.000,-82.520,-49.316,-1000.000,0.000
1741705003.095,105.957,-40.039,-49.316,544.434,0.000
1741705003.098,999.512,-10.742,-51.270,999.512,0.000
1741705003.102,59.570,-50.781,-58.105,-329.590,0.000
1741705003.106,-1000.000,-71.289,-56.641,-1000.000,0.000
1741705003.110,-72.754,-27.832,-46.387,268.066,0.000
1741705003.114,999.512,-0.977,-49.805,999.512,0.000
1741705003.118,205.078,-37.109,-56.152,84.961,0.000
1741705003.122,-1000.000,-65.430,-49.316,-1000.000,0.000
1741705003.126,-289.551,-39.062,-43.457,-232.422,0.000
1741705003.130,999.512,-2.441,-45.898,999.512,0.000
1741705003.134,473.145,-22.949,-55.664,299.805,0.000
1741705003.138,-1000.000,-79.102,-55.664,-1000.000,0.000
1741705003.141,-749.512,-78.125,-42.969,-487.793,0.000
1741705003.145,830.566,-28.320,-36.621,999.512,0.000
1741705003.149,961.426,-25.391,-45.898,681.641,0.000
1741705003.153,-517.090,-70.312,-51.758,-891.602,0.000
1741705003.157,-1000.000,-78.613,-43.457,-920.410,0.000
1741705003.161,125.977,-40.527,-41.992,583.984,0.000
1741705003.165,999.512,-22.949,-47.852,999.512,0.000
1741705003.169,23.926,-60.059,-51.758,-305.176,0.000
1741705003.173,-1000.000,-76.660,-50.293,-1000.000,0.000
1741705003.177,-133.789,-27.344,-37.109,145.020,0.000
1741705003.180,999.512,-14.160,-39.062,999.512,0.000
1741705003.184,235.840,-58.105,-56.152,170.898,0.000
1741705003.188,-1000.000,-84.961,-55.664,-1000.000,0.000
1741705003.192,-283.203,-53.223,-44.922,-246.582,0.000
1741705003.196,999.512,-13.672,-39.551,999.512,0.000
1741705003.200,575.684,-31.738,-48.828,376.953,0.000
1741705003.204,-991.699,-67.383,-49.316,-1000.000,0.000
1741705003.208,-844.238,-56.641,-41.992,-537.109,0.000
1741705003.212,662.598,-15.137,-44.922,974.609,0.000
1741705003.216,999.512,-13.184,-50.781,941.406,0.000
1741705003.220,-212.891,-49.805,-53.711,-612.793,0.000
1741705003.223,-1000.000,-56.641,-48.828,-874.512,0.000
1741705003.227,244.141,-12.695,-46.387,657.227,0.000
1741705003.231,999.512,-6.348,-50.293,999.512,0.000
1741705003.235,175.781,-50.293,-53.223,2.930,0.000
1741705003.239,-1000.000,-70.801,-51.270,-1000.000,0.000
1741705003.243,-266.602,-30.273,-43.457,-96.680,0.000
1741705003.247,999.512,4.883,-42.480,999.512,0.000
1741705003.251,236.328,-33.691,-50.293,192.383,0.000
1741705003.255,-1000.000,-72.266,-49.316,-1000.000,0.000
1741705003.259,-707.520,-51.270,-41.992,-404.785,0.000
1741705003.263,907.715,-11.230,-40.039,999.512,0.000
1741705003.266,675.781,-24.902,-47.852,418.945,0.000
1741705003.270,-979.492,-56.641,-49.805,-1000.000,0.000
1741705003.274,-923.828,-43.945,-36.621,-601.562,0.000
1741705003.278,561.035,-12.207,-29.785,934.082,0.000
1741705003.282,999.512,-9.277,-36.133,914.551,0.000
1741705003.286,-196.777,-50.293,-41.992,-598.633,0.000
1741705003.290,-1000.000,-66.895,-35.645,-1000.000,0.000
1741705003.294,50.293,-26.855,-25.391,398.438,0.000
1741705003.298,999.512,-6.836,-31.250,999.512,0.000
1741705003.302,205.078,-50.293,-48.340,72.266,0.000
1741705003.305,-1000.000,-89.355,-46.387,-1000.000,0.000
1741705003.309,-442.383,-58.594,-30.762,-264.160,0.000
1741705003.313,999.512,-16.113,-29.297,999.512,0.000
1741705003.317,370.117,-26.855,-36.133,241.211,0.000
1741705003.321,-1000.000,-62.988,-35.645,-1000.000,0.000
1741705003.325,-801.270,-65.918,-30.762,-519.043,0.000
1741705003.329,737.793,-21.484,-30.762,999.512,0.000
1741705003.333,968.262,-8.789,-37.109,651.367,0.000
1741705003.337,-562.012,-52.734,-45.410,-941.406,0.000
1741705003.341,-1000.000,-66.406,-42.480,-897.949,0.000
1741705003.345,240.723,-24.902,-31.738,675.293,0.000
1741705003.348,999.512,-10.742,-37.598,966.309,0.000
1741705003.352,-140.625,-50.781,-49.316,-497.070,0.000
1741705003.356,-1000.000,-71.777,-45.898,-1000.000,0.000
1741705003.360,-226.562,-34.668,-39.062,-37.598,0.000
1741705003.364,999.512,5.371,-42.969,999.512,0.000
1741705003.368,318.359,-27.344,-56.152,192.871,0.000
1741705003.372,-1000.000,-80.078,-56.152,-1000.000,0.000
1741705003.376,-340.332,-59.570,-41.504,-243.652,0.000
1741705003.380,999.512,-24.902,-41.016,999.512,0.000
1741705003.384,400.879,-43.945,-52.246,253.906,0.000
1741705003.387,-1000.000,-78.613,-57.617,-1000.000,0.000
1741705003.391,-721.680,-60.059,-49.316,-458.984,0.000
1741705003.395,921.387,-16.113,-40.527,999.512,0.000
1741705003.399,727.539,-26.367,-49.316,461.914,0.000
1741705003.403,-806.641,-72.754,-55.664,-1000.000,0.000
1741705003.407,-1000.000,-75.684,-48.340,-984.375,0.000
1741705003.411,83.496,-24.414,-37.109,434.570,0.000
1741705003.415,999.512,2.441,-35.156,999.512,0.000
1741705003.419,6.348,-46.387,-48.828,-306.152,0.000
1741705003.423,-1000.000,-72.754,-48.340,-1000.000,0.000
1741705003.427,-219.238,-34.180,-34.668,0.488,0.000
1741705003.430,999.512,-6.836,-40.039,999.512,0.000
1741705003.434,230.469,-34.180,-50.781,163.086,0.000
1741705003.438,-1000.000,-61.035,-50.781,-1000.000,0.000
1741705003.442,-341.309,-38.086,-41.504,-255.371,0.000
1741705003.446,999.512,-8.301,-36.133,999.512,0.000
1741705003.450,651.367,-20.020,-44.434,398.438,0.000
1741705003.454,-998.535,-66.895,-50.293,-1000.000,0.000
1741705003.458,-636.230,-46.387,-39.551,-429.688,0.000
1741705003.462,999.512,0.977,-32.715,999.512,0.000
1741705003.466,858.398,-26.855,-41.504,561.523,0.000
1741705003.469,-549.316,-64.453,-51.758,-870.117,0.000
1741705003.473,-1000.000,-67.871,-44.922,-1000.000,0.000
1741705003.477,-183.105,-40.039,-33.691,108.398,0.000
1741705003.481,999.512,-14.160,-31.738,999.512,0.000
1741705003.485,91.309,-43.457,-42.480,-222.168,0.000
1741705003.489,-1000.000,-69.336,-41.016,-1000.000,0.000
1741705003.493,-243.652,-29.297,-24.902,-96.191,0.000
1741705003.497,999.512,-3.418,-22.949,999.512,0.000
1741705003.501,228.516,-49.316,-38.086,159.668,0.000
1741705003.505,-1000.000,-72.266,-39.551,-1000.000,0.000
1741705003.509,-272.949,-25.879,-27.344,-234.863,0.000
1741705003.512,999.512,-4.883,-29.785,999.512,0.000
1741705003.516,502.441,-38.574,-43.457,336.914,0.000
1741705003.520,-947.266,-77.148,-42.969,-1000.000,0.000
1741705003.524,-1000.000,-72.754,-34.668,-783.691,0.000
1741705003.528,198.242,-37.598,-35.645,655.273,0.000
1741705003.532,999.512,-14.160,-45.410,999.512,0.000
1741705003.536,141.113,-35.645,-55.176,-223.145,0.000
1741705003.540,-1000.000,-68.359,-54.199,-1000.000,0.000
1741705003.544,-189.453,-44.434,-46.387,121.094,0.000
1741705003.548,999.512,-14.648,-45.410,999.512,0.000
1741705003.552,228.516,-25.391,-56.152,125.000,0.000
1741705003.555,-1000.000,-59.570,-59.570,-1000.000,0.000
1741705003.559,-301.758,-51.270,-45.898,-234.375,0.000
1741705003.563,999.512,-14.160,-43.457,999.512,0.000
1741705003.567,258.789,-44.922,-60.547,213.379,0.000
1741705003.571,-1000.000,-78.125,-63.477,-1000.000,0.000
1741705003.575,-645.996,-61.523,-50.293,-414.062,0.000
1741705003.579,942.871,-22.949,-45.898,999.512,0.000
1741705003.583,771.973,-22.949,-60.547,481.445,0.000
1741705003.587,-791.504,-64.453,-64.941,-1000.000,0.000
1741705003.591,-1000.000,-65.918,-53.223,-791.016,0.000
1741705003.594,284.180,-33.203,-46.387,743.652,0.000
1741705003.598,999.512,-15.625,-55.664,965.820,0.000
1741705003.602,-89.355,-39.062,-61.523,-455.566,0.000
1741705003.606,-1000.000,-66.895,-53.711,-1000.000,0.000
1741705003.610,-233.398,-41.016,-45.410,-75.684,0.000
1741705003.614,999.512,-13.184,-48.340,999.512,0.000
1741705003.618,236.328,-42.480,-53.711,97.168,0.000
1741705003.622,-1000.000,-73.730,-51.270,-1000.000,0.000
1741705003.626,-375.488,-49.316,-43.457,-248.535,0.000
1741705003.630,999.512,-23.438,-44.434,999.512,0.000
1741705003.634,606.934,-29.785,-51.270,344.727,0.000
1741705003.637,-1000.000,-59.570,-53.223,-1000.000,0.000
1741705003.641,-651.855,-56.152,-47.852,-423.340,0.000
1741705003.645,871.582,-5.371,-40.039,999.512,0.000
1741705003.649,999.512,1.465,-45.898,875.488,0.000
1741705003.653,-187.012,-46.387,-49.805,-631.836,0.000
1741705003.657,-1000.000,-66.406,-42.969,-979.004,0.000
1741705003.661,182.129,-21.484,-35.156,633.789,0.000
1741705003.665,999.512,-6.836,-39.551,976.074,0.000
1741705003.669,-132.812,-54.688,-57.129,-492.188,0.000
1741705003.673,-1000.000,-78.125,-54.688,-1000.000,0.000
1741705003.677,-218.750,-32.715,-41.504,-27.344,0.000
1741705003.680,999.512,-13.184,-49.316,999.512,0.000
1741705003.684,209.473,-57.617,-60.547,-10.742,0.000
1741705003.688,-1000.000,-83.008,-65.918,-1000.000,0.000
1741705003.692,-384.766,-42.969,-58.594,-252.441,0.000
1741705003.696,999.512,7.812,-46.875,999.512,0.000
1741705003.700,539.062,-13.184,-54.199,333.008,0.000
1741705003.704,-1000.000,-66.895,-61.035,-1000.000,0.000
1741705003.708,-883.789,-62.500,-51.758,-592.773,0.000
1741705003.712,635.254,-14.648,-40.039,974.609,0.000
1741705003.716,999.512,-9.766,-41.992,781.250,0.000
1741705003.719,-348.145,-53.223,-49.805,-784.668,0.000
1741705003.723,-1000.000,-61.523,-42.969,-1000.000,0.000
1741705003.727,77.637,-22.461,-36.621,436.523,0.000
1741705003.731,999.512,1.465,-39.062,999.512,0.000
1741705003.735,188.965,-32.715,-48.340,-26.367,0.000
1741705003.739,-1000.000,-60.059,-46.387,-1000.000,0.000
1741705003.743,-250.977,-27.832,-34.180,-20.996,0.000
1741705003.747,999.512,-11.719,-41.504,999.512,0.000
1741705003.751,277.344,-35.645,-50.293,195.312,0.000
1741705003.755,-1000.000,-60.059,-47.363,-1000.000,0.000
1741705003.759,-582.520,-53.711,-42.969,-353.027,0.000
1741705003.762,999.512,-20.996,-41.992,999.512,0.000
1741705003.766,566.406,-33.203,-44.922,366.699,0.000
1741705003.770,-1000.000,-72.754,-44.922,-1000.000,0.000
1741705003.774,-964.844,-63.965,-40.527,-679.688,0.000
1741705003.778,495.117,-19.531,-35.156,890.625,0.000
1741705003.782,999.512,-8.301,-41.016,838.379,0.000
1741705003.786,-270.996,-46.875,-50.781,-709.473,0.000
1741705003.790,-1000.000,-58.105,-45.898,-1000.000,0.000
1741705003.794,-9.766,-30.762,-35.645,355.957,0.000
1741705003.798,999.512,-15.625,-35.645,999.512,0.000
1741705003.801,169.922,-50.293,-47.363,-94.238,0.000
1741705003.805,-1000.000,-69.824,-49.805,-1000.000,0.000
1741705003.809,-269.531,-31.738,-41.016,-115.723,0.000
1741705003.813,999.512,-1.953,-38.086,999.512,0.000
1741705003.817,415.527,-29.785,-44.434,240.234,0.000
1741705003.821,-1000.000,-73.730,-52.246,-1000.000,0.000
1741705003.825,-492.188,-54.199,-45.898,-311.035,0.000
1741705003.829,999.512,-18.555,-38.574,999.512,0.000
1741705003.833,756.348,-26.855,-48.828,507.324,0.000
1741705003.837,-729.004,-60.059,-56.641,-1000.000,0.000
1741705003.841,-1000.000,-70.801,-47.852,-877.441,0.000
1741705003.844,237.305,-26.367,-36.133,700.195,0.000
1741705003.848,999.512,-3.418,-41.016,888.672,0.000
1741705003.852,-226.074,-49.316,-50.293,-591.797,0.000
1741705003.856,-1000.000,-74.219,-51.270,-1000.000,0.000
1741705003.860,-222.656,-40.039,-39.062,-85.938,0.000
1741705003.864,999.512,-9.277,-35.645,999.512,0.000
1741705003.868,223.145,-42.969,-48.828,41.504,0.000
1741705003.872,-1000.000,-77.637,-49.316,-1000.000,0.000
1741705003.876,-281.738,-44.434,-39.062,-223.145,0.000
1741705003.880,999.512,6.348,-34.180,999.512,0.000
1741705003.884,423.828,-14.160,-43.945,264.648,0.000
1741705003.887,-1000.000,-67.383,-45.410,-1000.000,0.000
1741705003.891,-774.902,-55.664,-32.227,-478.516,0.000
1741705003.895,848.145,-17.578,-26.855,999.512,0.000
1741705003.899,818.359,-25.879,-38.086,505.859,0.000
1741705003.903,-816.895,-53.223,-48.340,-1000.000,0.000
1741705003.907,-997.559,-48.340,-41.016,-752.930,0.000
1741705003.911,474.121,-13.672,-30.762,784.180,0.000
1741705003.915,999.512,-6.836,-36.133,999.512,0.000
1741705003.919,-29.785,-48.828,-45.898,-368.652,0.000
1741705003.923,-1000.000,-62.988,-41.504,-1000.000,0.000
1741705003.926,-242.676,-27.344,-35.156,-137.207,0.000
1741705003.930,999.512,-0.488,-37.598,999.512,0.000
1741705003.934,265.625,-26.855,-42.480,190.918,0.000
1741705003.938,-1000.000,-60.059,-43.945,-1000.000,0.000
1741705003.942,-349.609,-40.039,-39.551,-265.137,0.000
1741705003.946,999.512,-2.441,-37.598,999.512,0.000
1741705003.950,856.934,-9.766,-49.805,520.996,0.000
1741705003.954,-726.074,-48.340,-56.152,-1000.000,0.000
1741705003.958,-819.824,-45.898,-45.410,-539.062,0.000
1741705003.962,877.441,-8.301,-43.945,999.512,0.000
1741705003.966,905.273,-23.926,-52.734,594.238,0.000
1741705003.969,-641.602,-64.453,-49.805,-995.117,0.000
1741705003.973,-1000.000,-61.523,-41.992,-844.727,0.000
1741705003.977,276.367,-20.996,-41.016,658.691,0.000
1741705003.981,999.512,-18.066,-44.434,999.512,0.000
1741705003.985,92.285,-57.129,-49.316,-206.055,0.000
1741705003.989,-1000.000,-80.078,-42.969,-1000.000,0.000
1741705003.993,-254.883,-41.992,-29.785,-152.344,0.000
1741705003.997,999.512,-0.977,-27.344,999.512,0.000
1741705004.001,237.793,-41.016,-41.992,148.926,0.000
1741705004.005,-1000.000,-83.008,-44.434,-1000.000,0.000
1741705004.009,-496.582,-45.898,-28.320,-312.988,0.000
1741705004.012,999.512,-7.812,-30.273,999.512,0.000
1741705004.016,656.250,-24.902,-41.992,408.691,0.000
1741705004.020,-959.961,-57.617,-41.504,-1000.000,0.000
1741705004.024,-882.324,-53.223,-35.156,-544.922,0.000
1741705004.028,558.594,-26.367,-35.156,864.258,0.000
1741705004.032,999.512,-18.066,-39.551,999.512,0.000
1741705004.036,181.641,-40.039,-42.480,16.602,0.000
1741705004.040,-1000.000,-67.383,-42.969,-1000.000,0.000
1741705004.044,-250.000,-45.898,-32.227,27.832,0.000
1741705004.048,999.512,-17.090,-30.762,999.512,0.000
1741705004.051,222.656,-45.410,-45.410,31.250,0.000
1741705004.055,-1000.000,-75.684,-48.828,-1000.000,0.000
1741705004.059,-271.484,-40.527,-42.480,-152.344,0.000
1741705004.063,999.512,-7.812,-41.016,999.512,0.000
1741705004.067,445.801,-29.785,-44.922,262.207,0.000
1741705004.071,-1000.000,-57.617,-41.992,-1000.000,0.000
1741705004.075,-579.590,-46.387,-39.551,-350.098,0.000
1741705004.079,999.512,-8.789,-38.086,999.512,0.000
